stage	q_idx	s_idx	ctx_idx	s_f_idx	q_frame	s_frame	q_aa_start	q_aa_end	s_aa_start	s_aa_end	q_seed_off	s_seed_off	raw_score	e_value	e_value_bits	hsp_list_order	ordering_method	linked_set	start_of_chain	link_id	chain_next_link_id
after_reevaluate	0	0	2	5	3	-3	30360	30401	30625	30666	30388	30653	52	inf	0x7ff0000000000000	1808	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14538	14557	30625	30644	14552	30639	52	inf	0x7ff0000000000000	1668	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14538	14557	30625	30644	14552	30639	52	inf	0x7ff0000000000000	1571	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	30360	30401	30626	30667	30388	30654	52	inf	0x7ff0000000000000	1766	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14538	14557	30626	30645	14552	30640	52	inf	0x7ff0000000000000	1525	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	30360	30401	30627	30668	30388	30655	52	inf	0x7ff0000000000000	1857	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	30360	30401	30628	30669	30388	30656	52	inf	0x7ff0000000000000	1812	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	29938	29965	30628	30655	29942	30632	52	inf	0x7ff0000000000000	1515	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	30360	30401	30629	30670	30388	30657	52	inf	0x7ff0000000000000	2003	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	29938	29965	30630	30657	29942	30634	52	inf	0x7ff0000000000000	1473	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	43810	43845	30631	30666	43832	30653	52	inf	0x7ff0000000000000	1898	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	67379	67404	30631	30656	67394	30646	52	inf	0x7ff0000000000000	1653	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	16786	16826	30632	30672	16803	30649	52	inf	0x7ff0000000000000	1824	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4666	4691	30632	30657	4684	30650	52	inf	0x7ff0000000000000	1658	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	44002	44035	30633	30666	44032	30663	52	inf	0x7ff0000000000000	2034	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	42582	42629	30634	30681	42603	30655	52	inf	0x7ff0000000000000	1779	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	44002	44035	30634	30667	44032	30664	52	inf	0x7ff0000000000000	1991	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	50849	50875	30635	30661	50872	30658	52	inf	0x7ff0000000000000	1860	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	81118	81143	30636	30661	81135	30653	52	inf	0x7ff0000000000000	1899	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	81118	81143	30636	30661	81135	30653	52	inf	0x7ff0000000000000	1792	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	20654	20692	30639	30677	20657	30642	52	inf	0x7ff0000000000000	1618	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	3468	3503	30639	30674	3495	30666	52	inf	0x7ff0000000000000	2087	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2423	2454	30641	30672	2441	30659	52	inf	0x7ff0000000000000	2025	0	0	0	0	NA
after_reevaluate	0	0	2	3	3	-1	43998	44035	30642	30679	44011	30655	52	inf	0x7ff0000000000000	1943	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	65292	65306	30642	30656	65299	30649	52	inf	0x7ff0000000000000	1721	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	81118	81143	30643	30668	81131	30656	52	inf	0x7ff0000000000000	1814	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	93256	93283	30644	30671	93269	30657	52	inf	0x7ff0000000000000	1910	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	5209	5247	30645	30683	5230	30666	52	inf	0x7ff0000000000000	2199	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	93253	93282	30645	30674	93269	30661	52	inf	0x7ff0000000000000	2001	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2435	2458	30645	30668	2441	30651	52	inf	0x7ff0000000000000	1846	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2435	2458	30645	30668	2441	30651	52	inf	0x7ff0000000000000	1738	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	2435	2458	30646	30669	2441	30652	52	inf	0x7ff0000000000000	1688	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	50849	50875	30652	30678	50872	30675	52	inf	0x7ff0000000000000	2115	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	14538	14559	30653	30674	14556	30671	52	inf	0x7ff0000000000000	2145	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	19745	19769	30656	30680	19758	30669	52	inf	0x7ff0000000000000	2136	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	91400	91424	30662	30686	91403	30665	52	inf	0x7ff0000000000000	2181	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	79400	79410	30678	30688	79403	30681	52	inf	0x7ff0000000000000	2298	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4671	4692	31040	31061	4684	31053	52	inf	0x7ff0000000000000	2333	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	65737	65749	31045	31057	65740	31048	52	inf	0x7ff0000000000000	2129	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	45669	45681	31049	31061	45672	31052	52	inf	0x7ff0000000000000	2328	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	14920	14945	31435	31460	14940	31455	52	inf	0x7ff0000000000000	2232	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	42426	42465	32715	32754	42452	32741	52	inf	0x7ff0000000000000	2209	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	12446	12465	33411	33430	12449	33414	52	inf	0x7ff0000000000000	2361	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	40373	40417	34018	34062	40405	34050	52	inf	0x7ff0000000000000	2641	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	40366	40408	34022	34064	40383	34039	52	inf	0x7ff0000000000000	2586	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	65483	65522	34022	34061	65490	34029	52	inf	0x7ff0000000000000	2560	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	16835	16889	34024	34078	16865	34054	52	inf	0x7ff0000000000000	2663	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	40364	40408	34024	34068	40383	34043	52	inf	0x7ff0000000000000	2602	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	40366	40408	34024	34066	40383	34041	52	inf	0x7ff0000000000000	2593	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	40364	40407	34026	34069	40383	34045	52	inf	0x7ff0000000000000	2612	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	65477	65517	34031	34071	65503	34057	52	inf	0x7ff0000000000000	2678	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	43819	43845	34081	34107	43839	34101	52	inf	0x7ff0000000000000	2353	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	3487	3519	34090	34122	3500	34103	52	inf	0x7ff0000000000000	2799	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	3485	3515	34091	34121	3500	34106	52	inf	0x7ff0000000000000	2420	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	4677	4691	34092	34106	4686	34101	52	inf	0x7ff0000000000000	2420	0	0	0	0	NA
after_reevaluate	0	0	4	4	-2	-2	93254	93285	34093	34124	93269	34108	52	inf	0x7ff0000000000000	2469	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2435	2458	34093	34116	2441	34099	52	inf	0x7ff0000000000000	2749	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2435	2458	34093	34116	2441	34099	52	inf	0x7ff0000000000000	2394	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	4678	4691	34093	34106	4682	34097	52	inf	0x7ff0000000000000	2737	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	5204	5232	34094	34122	5227	34117	52	inf	0x7ff0000000000000	2682	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	81117	81147	34095	34125	81135	34113	52	inf	0x7ff0000000000000	2977	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14538	14557	34101	34120	14552	34115	52	inf	0x7ff0000000000000	2578	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14538	14557	34102	34121	14552	34116	52	inf	0x7ff0000000000000	3039	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14538	14557	34102	34121	14552	34116	52	inf	0x7ff0000000000000	2673	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14538	14557	34103	34122	14552	34117	52	inf	0x7ff0000000000000	2608	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	29938	29957	34105	34124	29942	34109	52	inf	0x7ff0000000000000	2907	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	40343	40403	34858	34918	40400	34915	52	inf	0x7ff0000000000000	1997	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	80895	80925	34885	34915	80917	34907	52	inf	0x7ff0000000000000	1992	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	80424	80459	34963	34998	80442	34981	52	inf	0x7ff0000000000000	2748	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	24305	24326	35368	35389	24308	35371	52	inf	0x7ff0000000000000	3184	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	4099	4120	35844	35865	4116	35861	52	inf	0x7ff0000000000000	2083	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2430	2458	36190	36218	2441	36201	52	inf	0x7ff0000000000000	3219	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	29930	29954	36191	36215	29942	36203	52	inf	0x7ff0000000000000	2866	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	45661	45679	36191	36209	45672	36202	52	inf	0x7ff0000000000000	3233	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	38413	38435	36193	36215	38432	36212	52	inf	0x7ff0000000000000	2906	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	17321	17345	36194	36218	17324	36197	52	inf	0x7ff0000000000000	2715	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	81117	81149	36196	36228	81135	36214	52	inf	0x7ff0000000000000	2928	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	3493	3521	36196	36224	3500	36203	52	inf	0x7ff0000000000000	3238	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	2435	2458	36196	36219	2441	36202	52	inf	0x7ff0000000000000	2741	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4678	4691	36196	36209	4682	36200	52	inf	0x7ff0000000000000	2725	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	2435	2458	36197	36220	2441	36203	52	inf	0x7ff0000000000000	3237	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	2427	2454	36198	36225	2447	36218	52	inf	0x7ff0000000000000	3001	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	2433	2457	36199	36223	2441	36207	52	inf	0x7ff0000000000000	2915	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14538	14557	36202	36221	14552	36216	52	inf	0x7ff0000000000000	3071	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14538	14557	36203	36222	14552	36217	52	inf	0x7ff0000000000000	2987	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	14538	14557	36204	36223	14552	36218	52	inf	0x7ff0000000000000	3478	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	14538	14557	36204	36223	14552	36218	52	inf	0x7ff0000000000000	3096	0	0	0	0	NA
after_reevaluate	0	0	1	3	2	-1	65738	65765	36205	36232	65741	36208	52	inf	0x7ff0000000000000	3305	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	14538	14557	36205	36224	14552	36219	52	inf	0x7ff0000000000000	3016	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	29938	29957	36206	36225	29942	36210	52	inf	0x7ff0000000000000	2865	0	0	0	0	NA
after_reevaluate	0	0	2	4	3	-2	78036	78054	36573	36591	78043	36580	52	inf	0x7ff0000000000000	3048	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	10250	10279	37040	37069	10262	37052	52	inf	0x7ff0000000000000	2101	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	4075	4109	37496	37530	4100	37521	52	inf	0x7ff0000000000000	3057	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	2152	2179	37580	37607	2158	37586	52	inf	0x7ff0000000000000	3554	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	33128	33171	37806	37849	33155	37833	52	inf	0x7ff0000000000000	3172	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	32327	32349	38052	38074	32342	38067	52	inf	0x7ff0000000000000	3570	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	45625	45640	39598	39613	45631	39604	52	inf	0x7ff0000000000000	3336	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	60139	60165	39966	39992	60162	39989	52	inf	0x7ff0000000000000	3341	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	35438	35451	40135	40148	35443	40140	52	inf	0x7ff0000000000000	2099	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	6781	6793	40213	40225	6787	40219	52	inf	0x7ff0000000000000	3205	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	88141	88171	41070	41100	88167	41096	52	inf	0x7ff0000000000000	3777	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	28687	28711	42123	42147	28706	42142	52	inf	0x7ff0000000000000	2165	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	63992	64015	42754	42777	64007	42769	52	inf	0x7ff0000000000000	2134	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	47889	47923	43402	43436	47895	43408	52	inf	0x7ff0000000000000	3272	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	88141	88171	44375	44405	88167	44401	52	inf	0x7ff0000000000000	3291	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	88141	88171	45364	45394	88167	45390	52	inf	0x7ff0000000000000	3324	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	88141	88171	46352	46382	88167	46378	52	inf	0x7ff0000000000000	3898	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	40368	40398	47323	47353	40395	47350	52	inf	0x7ff0000000000000	2258	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	88141	88171	47337	47367	88167	47363	52	inf	0x7ff0000000000000	3475	0	0	0	0	NA
after_reevaluate	0	0	0	5	1	-3	88141	88171	48325	48355	88167	48351	52	inf	0x7ff0000000000000	3502	0	0	0	0	NA
after_reevaluate	0	0	3	4	-1	-2	49578	49601	49398	49421	49594	49414	52	inf	0x7ff0000000000000	3393	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17442	17460	50190	50208	17446	50194	52	inf	0x7ff0000000000000	3556	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	25179	25207	53074	53102	25202	53097	52	inf	0x7ff0000000000000	3598	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	4042	4057	53190	53205	4046	53194	52	inf	0x7ff0000000000000	2297	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	51715	51729	53596	53610	51721	53602	52	inf	0x7ff0000000000000	3610	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	17445	17460	53597	53612	17454	53606	52	inf	0x7ff0000000000000	4050	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	14540	14559	54506	54525	14555	54521	52	inf	0x7ff0000000000000	2407	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	45663	45679	54507	54523	45672	54516	52	inf	0x7ff0000000000000	2357	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	4677	4691	54508	54522	4686	54517	52	inf	0x7ff0000000000000	2365	0	0	0	0	NA
after_reevaluate	0	0	3	2	-1	3	29938	29962	54509	54533	29942	54513	52	inf	0x7ff0000000000000	2329	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	4677	4691	54509	54523	4686	54518	52	inf	0x7ff0000000000000	2374	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	26644	26671	54510	54537	26653	54519	52	inf	0x7ff0000000000000	2485	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	56104	56121	55756	55773	56114	55766	52	inf	0x7ff0000000000000	2458	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	87768	87789	56028	56049	87782	56042	52	inf	0x7ff0000000000000	2432	0	0	0	0	NA
after_reevaluate	0	0	1	5	2	-3	19855	19872	56621	56638	19858	56624	52	inf	0x7ff0000000000000	3709	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	65928	65943	57161	57176	65935	57168	52	inf	0x7ff0000000000000	3727	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	32303	32341	57245	57283	32327	57269	52	inf	0x7ff0000000000000	2536	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	17448	17459	58166	58177	17454	58172	52	inf	0x7ff0000000000000	3757	0	0	0	0	NA
after_reevaluate	0	0	1	4	2	-2	76155	76191	58969	59005	76188	59002	52	inf	0x7ff0000000000000	3722	0	0	0	0	NA
after_reevaluate	0	0	4	3	-2	-1	50919	50936	58989	59006	50928	58998	52	inf	0x7ff0000000000000	4300	0	0	0	0	NA
after_reevaluate	0	0	2	5	3	-3	29664	29687	59452	59475	29684	59472	52	inf	0x7ff0000000000000	3902	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	84895	84908	59515	59528	84903	59523	52	inf	0x7ff0000000000000	3906	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	58797	58814	60414	60431	58802	60419	52	inf	0x7ff0000000000000	2478	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	36254	36275	60869	60890	36259	60874	52	inf	0x7ff0000000000000	3783	0	0	0	0	NA
after_reevaluate	0	0	5	3	-3	-1	28755	28783	62543	62571	28763	62551	52	inf	0x7ff0000000000000	4444	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	20312	20340	62822	62850	20335	62845	52	inf	0x7ff0000000000000	2565	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	50209	50229	64623	64643	50221	64635	52	inf	0x7ff0000000000000	3836	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	16498	16528	64974	65004	16511	64987	52	inf	0x7ff0000000000000	4470	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	16552	16582	64974	65004	16565	64987	52	inf	0x7ff0000000000000	4471	0	0	0	0	NA
after_reevaluate	0	0	3	5	-1	-3	65282	65306	65347	65371	65299	65364	52	inf	0x7ff0000000000000	4037	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	4677	4691	65357	65371	4686	65366	52	inf	0x7ff0000000000000	4523	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	4678	4691	65357	65370	4682	65361	52	inf	0x7ff0000000000000	3857	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	30876	30907	65851	65882	30889	65864	52	inf	0x7ff0000000000000	2632	0	0	0	0	NA
after_reevaluate	0	0	5	5	-3	-3	76415	76439	66124	66148	76425	66134	52	inf	0x7ff0000000000000	4098	0	0	0	0	NA
after_reevaluate	0	0	3	3	-1	-1	42569	42607	66647	66685	42588	66666	52	inf	0x7ff0000000000000	4620	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	17435	17453	66792	66810	17446	66803	52	inf	0x7ff0000000000000	2666	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	47423	47444	67363	67384	47429	67369	52	inf	0x7ff0000000000000	4124	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	47169	47197	69304	69332	47183	69318	52	inf	0x7ff0000000000000	3988	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	42554	42586	70064	70096	42574	70084	52	inf	0x7ff0000000000000	2766	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	14541	14556	70462	70477	14550	70471	52	inf	0x7ff0000000000000	2863	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	90144	90176	70932	70964	90171	70959	52	inf	0x7ff0000000000000	2880	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	51695	51741	71365	71411	51723	71393	52	inf	0x7ff0000000000000	2825	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	90144	90176	71970	72002	90171	71997	52	inf	0x7ff0000000000000	2906	0	0	0	0	NA
after_reevaluate	0	0	5	0	-3	1	51695	51741	72353	72399	51723	72381	52	inf	0x7ff0000000000000	2920	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	90144	90176	72959	72991	90171	72986	52	inf	0x7ff0000000000000	2790	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	51695	51741	73339	73385	51723	73367	52	inf	0x7ff0000000000000	2814	0	0	0	0	NA
after_reevaluate	0	0	4	5	-2	-3	58647	58671	73624	73648	58658	73635	52	inf	0x7ff0000000000000	4202	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	90144	90176	73943	73975	90171	73970	52	inf	0x7ff0000000000000	2893	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	90144	90176	74933	74965	90171	74960	52	inf	0x7ff0000000000000	2846	0	0	0	0	NA
after_reevaluate	0	0	5	4	-3	-2	55300	55326	75529	75555	55316	75545	52	inf	0x7ff0000000000000	4095	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	90144	90176	75921	75953	90171	75948	52	inf	0x7ff0000000000000	2935	0	0	0	0	NA
after_reevaluate	0	0	4	1	-2	2	90144	90176	76378	76410	90171	76405	52	inf	0x7ff0000000000000	2875	0	0	0	0	NA
after_reevaluate	0	0	4	2	-2	3	90144	90176	76696	76728	90171	76723	52	inf	0x7ff0000000000000	2952	0	0	0	0	NA
after_reevaluate	0	0	0	3	1	-1	18794	18814	77536	77556	18799	77541	52	inf	0x7ff0000000000000	4805	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	65740	65752	79796	79808	65743	79799	52	inf	0x7ff0000000000000	3026	0	0	0	0	NA
after_reevaluate	0	0	5	2	-3	3	92180	92190	79796	79806	92184	79800	52	inf	0x7ff0000000000000	3030	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	57529	57545	80157	80173	57540	80168	52	inf	0x7ff0000000000000	2994	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	64037	64062	80668	80693	64049	80680	52	inf	0x7ff0000000000000	3111	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	64836	64872	80760	80796	64849	80773	52	inf	0x7ff0000000000000	3049	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	3510	3547	80970	81007	3533	80993	52	inf	0x7ff0000000000000	3156	0	0	0	0	NA
after_reevaluate	0	0	0	4	1	-2	48245	48292	81151	81198	48288	81194	52	inf	0x7ff0000000000000	4163	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	914	938	81202	81226	932	81220	52	inf	0x7ff0000000000000	3177	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	64037	64060	81800	81823	64049	81812	52	inf	0x7ff0000000000000	3239	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	60966	60983	82037	82054	60979	82050	52	inf	0x7ff0000000000000	3129	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	40016	40039	82900	82923	40025	82909	52	inf	0x7ff0000000000000	3231	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	868	903	83645	83680	885	83662	52	inf	0x7ff0000000000000	3196	0	0	0	0	NA
after_reevaluate	0	0	5	1	-3	2	89038	89061	83645	83668	89053	83660	52	inf	0x7ff0000000000000	3184	0	0	0	0	NA
after_reevaluate	0	0	2	2	3	3	2431	2465	83646	83680	2447	83662	52	inf	0x7ff0000000000000	3270	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	14540	14574	83650	83684	14552	83662	52	inf	0x7ff0000000000000	3194	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	45659	45679	83651	83671	45672	83664	52	inf	0x7ff0000000000000	3215	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	45661	45679	83652	83670	45672	83663	52	inf	0x7ff0000000000000	3318	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	19744	19761	83654	83671	19758	83668	52	inf	0x7ff0000000000000	3388	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	12432	12469	83655	83692	12460	83683	52	inf	0x7ff0000000000000	3625	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	3485	3521	83655	83691	3500	83670	52	inf	0x7ff0000000000000	3410	0	0	0	0	NA
after_reevaluate	0	0	2	1	3	2	2425	2455	83655	83685	2447	83677	52	inf	0x7ff0000000000000	3426	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	3493	3522	83655	83684	3500	83662	52	inf	0x7ff0000000000000	3308	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14546	14574	83657	83685	14552	83663	52	inf	0x7ff0000000000000	3319	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	14546	14574	83657	83685	14552	83663	52	inf	0x7ff0000000000000	3281	0	0	0	0	NA
after_reevaluate	0	0	4	0	-2	1	93256	93283	83657	83684	93269	83670	52	inf	0x7ff0000000000000	3426	0	0	0	0	NA
after_reevaluate	0	0	0	0	1	1	2435	2458	83658	83681	2441	83664	52	inf	0x7ff0000000000000	3323	0	0	0	0	NA
after_reevaluate	0	0	0	2	1	3	2435	2458	83658	83681	2441	83664	52	inf	0x7ff0000000000000	3284	0	0	0	0	NA
after_reevaluate	0	0	3	1	-1	2	4677	4691	83658	83672	4686	83667	52	inf	0x7ff0000000000000	3251	0	0	0	0	NA
after_reevaluate	0	0	2	0	3	1	2427	2454	83660	83687	2447	83680	52	inf	0x7ff0000000000000	3583	0	0	0	0	NA
after_reevaluate	0	0	0	1	1	2	2433	2457	83661	83685	2441	83669	52	inf	0x7ff0000000000000	3281	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	14538	14557	83664	83683	14552	83678	52	inf	0x7ff0000000000000	3443	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14538	14557	83665	83684	14552	83679	52	inf	0x7ff0000000000000	3568	0	0	0	0	NA
after_reevaluate	0	0	1	2	2	3	14538	14557	83665	83684	14552	83679	52	inf	0x7ff0000000000000	3528	0	0	0	0	NA
after_reevaluate	0	0	1	1	2	2	14538	14557	83666	83685	14552	83680	52	inf	0x7ff0000000000000	3467	0	0	0	0	NA
after_reevaluate	0	0	1	0	2	1	14538	14557	83667	83686	14552	83681	52	inf	0x7ff0000000000000	3598	0	0	0	0	NA
after_reevaluate	0	0	3	0	-1	1	29938	29957	83668	83687	29942	83672	52	inf	0x7ff0000000000000	3452	0	0	0	0	NA
